timestamp,target pos (1),pos (1),speed (1),load (1),current (1),temp (1),status (1),moving (1),target pos (2),pos (2),speed (2),load (2),current (2),temp (2),status (2),moving (2),target pos (3),pos (3),speed (3),load (3),current (3),temp (3),status (3),moving (3),target pos (4),pos (4),speed (4),load (4),current (4),temp (4),status (4),moving (4)
2025-11-12T09:57:40.263Z,2047,2048,0,28,1,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:40.366Z,2047,2048,0,28,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,34,0,0
2025-11-12T09:57:40.466Z,2147,2048,0,28,1,34,0,0,1947,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:40.567Z,2147,2048,0,1069,0,34,0,1,1947,2047,0,74,2,38,0,1,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:40.668Z,2147,2068,400,1123,1,34,0,1,1947,2024,33218,70,0,38,0,1,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:40.769Z,2147,2106,450,1144,2,34,0,1,1947,1987,33218,112,0,38,0,1,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:40.869Z,2147,2136,200,1098,1,34,0,1,1947,1956,32968,66,1,38,0,1,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:40.970Z,2147,2146,50,1048,0,34,0,1,1947,1947,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,50,0,0,33,0,0
2025-11-12T09:57:41.071Z,2147,2146,0,1052,1,34,0,0,1947,1947,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:41.172Z,2147,2146,0,1052,1,34,0,0,1947,1947,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:41.273Z,2147,2146,0,1052,0,34,0,0,1947,1947,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,1,34,0,0
2025-11-12T09:57:41.374Z,2147,2146,0,1052,1,34,0,0,1947,1947,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:41.476Z,2047,2146,0,1052,0,34,0,0,2047,1947,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:41.576Z,2047,2146,0,74,2,34,0,1,2047,1948,0,1085,2,38,0,1,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,34,0,0
2025-11-12T09:57:41.676Z,2047,2124,33118,104,1,34,0,1,2047,1971,400,1106,1,38,0,1,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,34,0,0
2025-11-12T09:57:41.776Z,2047,2086,33168,137,2,34,0,1,2047,2008,400,1140,1,38,0,1,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:41.877Z,2047,2056,33018,74,1,34,0,1,2047,2038,250,1073,0,38,0,1,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:41.978Z,2047,2048,0,28,0,34,0,0,2047,2047,0,20,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:42.079Z,2047,2048,0,28,1,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,34,0,0
2025-11-12T09:57:42.181Z,2047,2048,0,28,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:42.282Z,2047,2048,0,28,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,34,0,0
2025-11-12T09:57:42.382Z,2047,2048,0,28,1,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:42.483Z,2047,2048,0,28,1,34,0,0,2047,2047,0,0,0,38,0,0,2247,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:42.583Z,2047,2048,0,28,1,35,0,0,2047,2047,0,0,0,38,0,0,2247,1750,50,1136,12,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:42.684Z,2047,2048,0,28,0,34,0,0,2047,2047,0,0,0,38,0,0,2247,1853,1300,1336,34,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:42.785Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,2247,2060,2250,1416,36,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:42.886Z,2047,2045,32818,1065,0,34,0,0,2047,2048,0,28,0,38,0,0,2247,2208,1000,1204,27,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:42.987Z,2047,2045,0,1065,0,34,0,0,2047,2048,0,28,1,38,0,0,1747,2241,0,1072,4,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:43.087Z,2047,2045,0,1065,1,34,0,0,2047,2048,0,28,1,38,0,0,1747,2237,32918,60,5,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:43.188Z,2047,2045,0,1065,1,34,0,0,2047,2048,0,28,1,38,0,0,1747,2138,34168,296,24,33,0,1,2347,2347,0,0,0,34,0,0
2025-11-12T09:57:43.289Z,2047,2046,0,1052,1,34,0,0,2047,2048,0,28,1,38,0,0,1747,1931,34968,376,29,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:43.390Z,2047,2046,0,1052,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1780,33868,140,13,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:43.490Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,32818,8,0,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:43.590Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:43.692Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,34,0,0
2025-11-12T09:57:43.792Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2346,32818,1036,0,33,0,0
2025-11-12T09:57:43.893Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,34,0,0
2025-11-12T09:57:43.994Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,1847,2347,0,0,0,33,0,0
2025-11-12T09:57:44.094Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,1847,2339,32918,141,14,34,0,1
2025-11-12T09:57:44.195Z,2047,2047,0,0,0,34,0,0,2047,2046,32818,1052,1,38,0,0,1747,1748,0,8,0,33,0,0,1847,2227,34218,350,39,33,0,1
2025-11-12T09:57:44.296Z,2047,2048,32918,20,1,34,0,0,2047,2046,100,0,0,38,0,0,1747,1748,0,8,0,33,0,0,1847,2011,35068,375,28,33,0,1
2025-11-12T09:57:44.396Z,2047,2048,0,28,0,34,0,0,2047,2046,0,1052,1,38,0,0,1747,1748,0,8,0,33,0,0,1847,1872,33818,150,18,33,0,1
2025-11-12T09:57:44.497Z,2047,2048,0,28,1,34,0,0,2047,2046,0,1052,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,1850,0,37,2,33,0,0
2025-11-12T09:57:44.597Z,2047,2048,0,28,1,34,0,0,2047,2046,0,1052,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,1858,50,1128,7,33,0,1
2025-11-12T09:57:44.698Z,2047,2048,0,28,0,34,0,0,2047,2046,0,1052,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,1971,1300,1349,26,34,0,1
2025-11-12T09:57:44.799Z,2047,2048,0,28,1,34,0,0,2047,2046,0,1052,1,38,0,0,1747,1748,0,8,0,33,0,0,2347,2186,2100,1374,27,33,0,1
2025-11-12T09:57:44.900Z,2047,2048,0,28,1,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2322,850,1161,12,33,0,1
2025-11-12T09:57:45.001Z,2047,2048,0,28,1,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:45.102Z,2047,2048,0,28,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2346,32818,1036,0,33,0,0
2025-11-12T09:57:45.202Z,2047,2048,0,28,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:45.303Z,2047,2048,0,28,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:45.404Z,2047,2048,0,28,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2346,32818,1036,0,33,0,0
2025-11-12T09:57:45.505Z,2047,2048,0,28,0,34,0,0,2047,2047,0,0,0,38,0,0,2247,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:45.606Z,2047,2048,0,28,0,34,0,0,2047,2047,0,0,0,38,0,0,2247,1759,100,1160,20,33,0,1,2347,2346,0,1036,0,34,0,0
2025-11-12T09:57:45.707Z,2047,2048,0,28,1,34,0,0,2047,2047,0,0,0,38,0,0,2247,1879,1400,1380,37,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:45.808Z,2047,2046,150,0,0,34,0,0,2047,2048,32818,1044,0,38,0,0,2247,2092,2200,1396,36,33,0,1,2347,2347,50,0,0,33,0,0
2025-11-12T09:57:45.909Z,2047,2046,0,1052,1,34,0,0,2047,2048,0,28,1,38,0,0,2247,2221,750,1180,22,33,0,1,2347,2346,32818,1036,0,33,0,0
2025-11-12T09:57:46.010Z,2047,2046,0,1052,1,34,0,0,2047,2048,0,28,0,38,0,0,1747,2241,0,1072,4,33,0,0,2347,2347,0,0,0,34,0,0
2025-11-12T09:57:46.111Z,2047,2046,0,1052,0,34,0,0,2047,2048,0,28,0,38,0,0,1747,2229,33168,116,9,33,0,1,2347,2347,50,0,0,33,0,0
2025-11-12T09:57:46.212Z,2047,2046,0,1052,0,34,0,0,2047,2048,0,28,0,38,0,0,1747,2105,34368,328,25,33,0,1,2347,2347,0,0,0,34,0,0
2025-11-12T09:57:46.313Z,2047,2046,0,1052,0,34,0,0,2047,2047,0,1044,0,38,0,0,1747,1894,34668,336,19,33,0,1,2347,2347,50,0,0,33,0,0
2025-11-12T09:57:46.414Z,2047,2047,50,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1766,33618,112,10,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:46.515Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:46.616Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,4,0,33,0,0
2025-11-12T09:57:46.717Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:46.818Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2346,0,1036,0,33,0,0
